User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Cameron Bailey","Luke Ward",Nurse,"2021-10-21 01:08:17",1109,Incoming,53
"Cameron Bailey","Tony Harris",Carer,"2021-10-15 06:10:20",9285,Incoming,23
"Cameron Bailey","Lauren Walker",Nurse,"2021-10-16 07:59:01",8511,Outgoing,82
"Cameron Bailey","Adam Anderson",Carer,"2021-10-17 12:53:35",325,Incoming,52
"Cameron Bailey","Sarah Harrison",Carer,"2021-10-13 09:36:51",1120,Outgoing,76
"Cameron Bailey","Louis Adams",Carer,"2021-10-20 07:37:45",3377,Outgoing,95
"Cameron Bailey","Archie Parker",Carer,"2021-10-17 11:32:17",8515,Outgoing,88
"Cameron Bailey","Kirsten Collins",Nurse,"2021-10-20 10:40:04",4926,Outgoing,43
"Cameron Bailey","Nikki Rogers",Nurse,"2021-10-19 12:14:33",8729,Incoming,39
"Cameron Bailey","Elliot Green",Nurse,"2021-10-20 02:34:54",4798,Outgoing,86
"Cameron Bailey","Caitlin Jones",Carer,"2021-10-21 08:16:34",707,Incoming,31
"Alan Mitchell","Imogen White",Nurse,"2021-09-09 11:48:45",863,Outgoing,20
"Alan Mitchell","Beth Adams",Carer,"2021-08-31 02:58:27",956,Incoming,5
"Alan Mitchell","Freddie Simpson",Carer,"2021-10-05 02:55:21",221,Incoming,71
"Alan Mitchell","Noah Walker",Carer,"2021-08-29 09:48:45",600,Outgoing,19
"Alan Mitchell","Helen Watson",Carer,"2021-08-26 10:40:15",295,Outgoing,41
"Alan Mitchell","Eileen Harrison",Carer,"2021-08-25 10:02:11",468,Outgoing,50
"Alan Mitchell","Chelsea Carter",Carer,"2021-10-06 11:03:20",989,Incoming,4
"Alan Mitchell","Laura Hill",Carer,"2021-09-17 02:38:26",388,Incoming,47
"Alan Mitchell","Lauren Walker",Nurse,"2021-08-31 04:18:23",475,Incoming,2
"Alan Mitchell","Kirsten Collins",Nurse,"2021-10-07 12:35:43",860,Incoming,64
"Alan Mitchell","Sonia Khan",Nurse,"2021-10-05 10:19:55",598,Incoming,97
"Alan Mitchell","Scott Simpson",Nurse,"2021-09-15 12:45:43",547,Incoming,71
"Alan Mitchell","Wendy Watson",Carer,"2021-09-04 09:31:50",560,Incoming,28
"Alan Mitchell","Pauline Ellis",Carer,"2021-08-29 11:08:16",401,Incoming,89
"Alan Mitchell","Cameron Patel",Carer,"2021-10-14 08:30:09",448,Incoming,0
"Alan Mitchell","Caitlin Jones",Carer,"2021-09-02 09:32:55",613,Incoming,36
"Alan Mitchell","Molly Phillips",Nurse,"2021-09-05 12:06:25",250,Outgoing,67
"Alan Mitchell","Alison Johnson",Carer,"2021-10-11 08:18:38",698,Outgoing,32
"Alan Mitchell","Victoria Harrison",Nurse,"2021-10-11 04:24:59",517,Incoming,42
"Alan Mitchell","Mohammed Ross",Carer,"2021-09-18 03:19:05",509,Outgoing,67
"Alan Mitchell","Caitlin Jones",Carer,"2021-10-09 08:16:56",304,Outgoing,92
"Alan Mitchell","Amy Morris",Nurse,"2021-09-20 07:50:28",625,Incoming,72
"Alan Mitchell","Poppy Evans",Carer,"2021-10-12 09:18:12",847,Incoming,26
"Alan Mitchell","Patrick Walsh",Carer,"2021-09-18 06:20:19",482,Incoming,5
"Alan Mitchell","Amber James",Nurse,"2021-10-09 12:07:30",631,Outgoing,36
"Alan Mitchell","Tony Harris",Carer,"2021-09-09 01:06:46",121,Incoming,79
"Alan Mitchell","Peter Turner",Nurse,"2021-10-13 04:18:37",995,Outgoing,76
"Alan Mitchell","Alison Johnson",Carer,"2021-09-16 07:06:39",493,Outgoing,40
"Alan Mitchell","Alison Johnson",Carer,"2021-08-20 07:37:36",630,Incoming,38
"Alan Mitchell","Jodie Green",Nurse,"2021-09-02 02:29:56",138,Incoming,77
"Alan Mitchell","Charlotte Morris",Nurse,"2021-10-15 03:12:00",726,Incoming,26
"Alan Mitchell","Jamie Ellis",Nurse,"2021-09-28 08:21:00",873,Incoming,79
"Alan Mitchell","Melissa Powell",Nurse,"2021-09-30 01:02:26",867,Outgoing,4
"Alan Mitchell","Nikki Miller",Carer,"2021-09-02 06:46:17",537,Incoming,76
"Alan Mitchell","Caitlin Jones",Carer,"2021-10-02 11:56:40",145,Outgoing,91
"Alan Mitchell","Adam Robinson",Carer,"2021-10-18 10:15:26",435,Outgoing,88
"Alan Mitchell","Benjamin Butler",Carer,"2021-10-15 02:05:15",918,Incoming,22
"Alan Mitchell","Justine Edwards",Nurse,"2021-10-03 04:59:22",158,Incoming,24
"Alan Mitchell","Carlie Stewart",Carer,"2021-09-22 06:03:56",179,Outgoing,43
"Alan Mitchell","Amy Morris",Nurse,"2021-09-03 10:44:38",582,Incoming,34
"Alan Mitchell","Danielle Bailey",Nurse,"2021-09-23 12:47:56",601,Incoming,59
"Alan Mitchell","Elliott Murray",Nurse,"2021-10-12 11:34:11",210,Outgoing,76
"Alan Mitchell","Tiffany Moore",Carer,"2021-08-25 03:11:11",785,Incoming,41
"Alan Mitchell","Nick Marshall",Nurse,"2021-09-30 12:49:47",693,Outgoing,61
"Alan Mitchell","Nikki Rogers",Nurse,"2021-08-20 02:23:18",998,Outgoing,11
"Alan Mitchell","Grace Edwards",Carer,"2021-09-05 09:33:19",131,Outgoing,35
"Alan Mitchell","Imogen White",Nurse,"2021-09-26 04:19:57",294,Outgoing,14
"Alan Mitchell","Theresa Campbell",Carer,"2021-09-05 06:46:42",366,Outgoing,28
"Alan Mitchell","Caitlin Jones",Carer,"2021-10-08 09:24:16",435,Incoming,62
"Alan Mitchell","Amy Morris",Nurse,"2021-08-28 11:15:45",480,Outgoing,71
"Alan Mitchell","Pauline Ellis",Carer,"2021-09-28 09:55:47",956,Outgoing,57
"Alan Mitchell","Tony Harris",Carer,"2021-09-04 10:11:34",115,Outgoing,53
"Alan Mitchell","Danielle Moore",Carer,"2021-09-13 04:38:06",986,Incoming,89
"Alan Mitchell","Louis Adams",Carer,"2021-10-02 01:11:49",383,Outgoing,69
"Alan Mitchell","James Clark",Carer,"2021-09-11 01:25:42",946,Incoming,9
"Alan Mitchell","Joe Evans",Carer,"2021-09-02 12:41:50",327,Outgoing,4
"Alan Mitchell","Joe Evans",Carer,"2021-09-14 10:55:54",104,Outgoing,71
"Alan Mitchell","Sarah Harrison",Carer,"2021-09-22 09:31:04",829,Incoming,65
"Alan Mitchell","Amy Morris",Nurse,"2021-10-01 02:41:15",399,Outgoing,30
"Alan Mitchell","Gordon Clarke",Carer,"2021-10-07 06:02:22",842,Outgoing,14
"Alan Mitchell","Samantha Martin",Nurse,"2021-10-15 04:10:33",466,Outgoing,60
"Alan Mitchell","Charlotte Morris",Nurse,"2021-09-04 03:14:53",802,Incoming,6
"Alan Mitchell","Sonia Khan",Nurse,"2021-09-12 11:52:17",794,Incoming,46
"Alan Mitchell","Cameron Patel",Carer,"2021-08-27 04:15:29",973,Outgoing,4
"Alan Mitchell","Steve Powell",Carer,"2021-09-28 04:48:43",649,Outgoing,68
"Alan Mitchell","Victoria Harrison",Nurse,"2021-08-20 03:52:53",874,Outgoing,3
"Alan Mitchell","Molly Phillips",Nurse,"2021-10-05 03:30:26",183,Incoming,3
"Alan Mitchell","Adam Robinson",Carer,"2021-08-23 05:39:28",463,Outgoing,86
"Alan Mitchell","Nikki Rogers",Nurse,"2021-08-31 06:41:16",846,Outgoing,26
"Alan Mitchell","Jamie Ellis",Nurse,"2021-08-22 05:27:39",868,Outgoing,9
"Alan Mitchell","Jonathan Thomas",Carer,"2021-08-20 07:52:43",699,Incoming,53
"Alan Mitchell","Joanne Reid",Nurse,"2021-10-16 07:21:17",952,Outgoing,25
"Alan Mitchell","Freddie Simpson",Carer,"2021-10-14 04:27:18",831,Outgoing,28
"Alan Mitchell","Zach Adams",Nurse,"2021-10-07 08:19:04",790,Outgoing,34
"Alan Mitchell","Phoebe Martin",Carer,"2021-08-30 12:13:11",718,Incoming,16
"Alan Mitchell","Peter Turner",Nurse,"2021-10-12 10:19:53",767,Outgoing,99
"Alan Mitchell","Scott Simpson",Nurse,"2021-09-16 02:02:41",381,Incoming,81
"Alan Mitchell","Greg Mitchell",Carer,"2021-09-25 05:46:29",370,Incoming,72
"Alan Mitchell","Rachel Saunders",Nurse,"2021-10-06 03:13:21",732,Outgoing,24
"Alan Mitchell","Abigail Matthews",Carer,"2021-08-28 04:41:58",980,Incoming,97
"Alan Mitchell","Grace Edwards",Carer,"2021-10-01 09:29:51",889,Outgoing,72
"Alan Mitchell","Leah Robinson",Nurse,"2021-08-29 12:07:37",640,Incoming,57
"Alan Mitchell","Danielle Moore",Carer,"2021-09-18 08:34:57",369,Incoming,9
"Alan Mitchell","Ben Mitchell",Nurse,"2021-10-13 11:45:38",210,Outgoing,12
"Alan Mitchell","Elliott Lloyd",Nurse,"2021-08-22 06:31:01",86,Outgoing,94
"Alan Mitchell","Danielle Moore",Carer,"2021-10-06 05:38:27",727,Outgoing,87
"Alan Mitchell","Louis Adams",Carer,"2021-10-02 10:25:44",225,Incoming,97
"Alan Mitchell","Becky Smith",Nurse,"2021-08-23 02:17:18",858,Incoming,47
"Alan Mitchell","Chelsea Carter",Carer,"2021-08-28 09:33:28",907,Outgoing,53
"Alan Mitchell","Samantha Martin",Nurse,"2021-09-18 10:54:37",291,Outgoing,92
"Alan Mitchell","Emily Jackson",Carer,"2021-10-10 02:36:27",607,Incoming,37
"Alan Mitchell","Wendy Watson",Carer,"2021-09-02 11:57:28",361,Outgoing,70
"Alan Mitchell","Joe Evans",Carer,"2021-10-13 02:25:04",728,Incoming,9
"Alan Mitchell","Archie Parker",Carer,"2021-09-21 03:44:35",836,Outgoing,44
"Alan Mitchell","Barry Edwards",Nurse,"2021-08-22 07:20:34",126,Outgoing,94
"Alan Mitchell","Mary Ward",Nurse,"2021-10-02 11:25:57",189,Outgoing,25
"Alan Mitchell","Mandy Holmes",Nurse,"2021-10-14 07:43:43",702,Outgoing,17
"Alan Mitchell","Kirsten Davies",Nurse,"2021-09-08 10:50:56",270,Incoming,13
"Alan Mitchell","Sasha James",Nurse,"2021-10-11 05:25:25",897,Outgoing,23
"Alan Mitchell","Jamie Ellis",Nurse,"2021-09-03 04:17:27",799,Incoming,28
"Alan Mitchell","Theresa Campbell",Carer,"2021-08-21 09:40:49",629,Incoming,77
"Alan Mitchell","Danielle Bailey",Nurse,"2021-09-03 06:02:48",510,Incoming,76
"Alan Mitchell","Archie Parker",Carer,"2021-09-17 12:12:02",735,Outgoing,46
"Alan Mitchell","Abigail Matthews",Carer,"2021-09-13 08:31:14",108,Incoming,58
"Alan Mitchell","Dennis Bailey",Carer,"2021-09-11 10:43:11",677,Outgoing,73
"Alan Mitchell","Ken Bell",Nurse,"2021-09-26 02:58:52",120,Incoming,31
"Alan Mitchell","Sarah Harrison",Carer,"2021-08-30 03:30:35",961,Incoming,39
"Alan Mitchell","Harrison Stevens",Carer,"2021-10-18 03:08:15",250,Outgoing,17
"Alan Mitchell","Sebastian Campbell",Carer,"2021-09-06 01:55:22",586,Outgoing,96
"Alan Mitchell","Dennis Bailey",Carer,"2021-10-11 12:54:07",877,Incoming,12
"Alan Mitchell","Jennifer Stevens",Nurse,"2021-08-31 03:42:37",868,Incoming,4
"Alan Mitchell","Kirsten Davies",Nurse,"2021-08-23 07:55:01",829,Outgoing,96
"Alan Mitchell","Archie Parker",Carer,"2021-08-24 06:30:29",530,Incoming,6
"Alan Mitchell","Sarah Harrison",Carer,"2021-08-25 07:17:20",342,Incoming,92
"Alan Mitchell","Harrison Stevens",Carer,"2021-10-10 03:47:04",37,Outgoing,89
"Alan Mitchell","Alison Johnson",Carer,"2021-09-03 01:36:13",908,Outgoing,34
"Alan Mitchell","Peter Turner",Nurse,"2021-09-20 11:53:20",636,Outgoing,42
"Alan Mitchell","Sonia Khan",Nurse,"2021-10-08 06:58:22",527,Incoming,5
"Alan Mitchell","Kirsten Davies",Nurse,"2021-08-30 03:21:37",451,Outgoing,83
"Alan Mitchell","Danielle Moore",Carer,"2021-10-13 06:31:20",964,Outgoing,75
"Alan Mitchell","Elliott Lloyd",Nurse,"2021-09-17 01:43:26",244,Incoming,44
"Alan Mitchell","Harrison Lloyd",Nurse,"2021-08-25 04:41:01",740,Incoming,83
"Alan Mitchell","Tim Hughes",Nurse,"2021-08-23 05:44:21",659,Incoming,28
"Alan Mitchell","Nikki Rogers",Nurse,"2021-09-25 05:41:25",96,Incoming,67
"Alan Mitchell","Dennis Bailey",Carer,"2021-08-27 09:49:47",289,Outgoing,26
"Alan Mitchell","Peter Turner",Nurse,"2021-09-04 09:01:18",716,Incoming,75
"Alan Mitchell","Rachel Saunders",Nurse,"2021-10-13 02:40:10",931,Incoming,76
"Alan Mitchell","Charlotte Morris",Nurse,"2021-09-11 04:23:44",751,Incoming,37
"Alan Mitchell","Zach Adams",Nurse,"2021-10-02 12:43:15",698,Outgoing,65
"Alan Mitchell","Sarah Harrison",Carer,"2021-10-16 09:24:46",746,Incoming,69
"Alan Mitchell","Elliott Murray",Nurse,"2021-10-06 02:05:39",61,Incoming,37
"Alan Mitchell","Elliott Murray",Nurse,"2021-10-06 05:32:35",319,Outgoing,48
"Alan Mitchell","Tony Harris",Carer,"2021-09-13 10:55:31",881,Incoming,95
"Alan Mitchell","Joe Watson",Carer,"2021-09-12 01:36:06",146,Outgoing,27
"Alan Mitchell","Helen Watson",Carer,"2021-09-13 03:43:58",88,Outgoing,46
"Alan Mitchell","Jasmine King",Carer,"2021-10-10 02:34:16",537,Incoming,97
"Alan Mitchell","Patrick Walsh",Carer,"2021-08-31 01:25:19",278,Incoming,83
"Alan Mitchell","Elliott Lloyd",Nurse,"2021-10-05 08:32:02",265,Incoming,69
"Alan Mitchell","Phoebe Martin",Carer,"2021-10-10 03:52:53",302,Outgoing,52
"Alan Mitchell","Joel Richardson",Carer,"2021-10-06 10:28:44",542,Incoming,66
"Alan Mitchell","Poppy Evans",Carer,"2021-09-18 09:16:09",293,Outgoing,81
"Alan Mitchell","Elliott Murray",Nurse,"2021-09-13 06:28:22",14,Incoming,81
"Alan Mitchell","Grant Smith",Nurse,"2021-09-18 04:11:50",257,Outgoing,29
"Alan Mitchell","Lauren Walker",Nurse,"2021-09-13 07:40:04",306,Outgoing,84
"Alan Mitchell","Chelsea Carter",Carer,"2021-08-28 01:29:34",460,Outgoing,38
"Alan Mitchell","Cameron Patel",Carer,"2021-10-17 03:47:36",55,Incoming,97
"Alan Mitchell","Danielle Bailey",Nurse,"2021-08-31 01:17:56",798,Incoming,1
"Alan Mitchell","Scott Simpson",Nurse,"2021-08-26 03:25:09",243,Incoming,6
"Alan Mitchell","Peter Turner",Nurse,"2021-10-03 03:30:01",302,Incoming,87
"Alan Mitchell","Alexander Watson",Carer,"2021-10-01 10:58:39",55,Outgoing,55
"Alan Mitchell","Alexander Watson",Carer,"2021-10-05 01:04:24",83,Outgoing,38
"Alan Mitchell","Grant Smith",Nurse,"2021-08-22 04:42:12",279,Incoming,76
"Alan Mitchell","Benjamin Butler",Carer,"2021-10-05 12:18:24",278,Incoming,21
"Alan Mitchell","Jeremy Lloyd",Nurse,"2021-10-04 06:27:04",75,Outgoing,78
"Alan Mitchell","Carlie Stewart",Carer,"2021-08-25 10:27:14",728,Incoming,35
"Alan Mitchell","Georgia Shaw",Nurse,"2021-09-20 08:41:28",234,Incoming,66
"Alan Mitchell","Samantha Martin",Nurse,"2021-08-25 01:12:10",156,Incoming,43
"Alan Mitchell","Poppy Evans",Carer,"2021-09-22 12:13:56",517,Outgoing,26
"Alan Mitchell","Amber James",Nurse,"2021-09-23 07:37:54",529,Outgoing,62
"Alan Mitchell","Dennis Bailey",Carer,"2021-10-13 07:20:21",155,Incoming,7
"Alan Mitchell","Eileen Harrison",Carer,"2021-09-30 04:37:46",164,Incoming,8
"Alan Mitchell","Justine Edwards",Nurse,"2021-10-03 04:38:08",386,Outgoing,88
"Alan Mitchell","Samantha Martin",Nurse,"2021-09-18 05:20:51",64,Outgoing,9
"Alan Mitchell","Eileen Harrison",Carer,"2021-09-17 04:46:21",820,Incoming,48
"Alan Mitchell","Nikki Miller",Carer,"2021-09-29 01:04:15",476,Incoming,56
"Alan Mitchell","Grace Edwards",Carer,"2021-08-26 08:10:13",926,Outgoing,79
"Alan Mitchell","Pauline Ellis",Carer,"2021-10-13 04:19:19",428,Incoming,8
"Alan Mitchell","Victoria Harrison",Nurse,"2021-08-31 05:04:29",0,Outgoing,60
"Alan Mitchell","Chelsea Carter",Carer,"2021-08-21 02:23:14",59,Outgoing,24
"Alan Mitchell","Nick Marshall",Nurse,"2021-10-12 06:01:05",917,Incoming,37
"Alan Mitchell","Jennifer Stevens",Nurse,"2021-10-03 07:16:56",765,Incoming,53
"Alan Mitchell","Gordon Clarke",Carer,"2021-09-03 06:41:26",31,Outgoing,50
"Alan Mitchell","Justine Edwards",Nurse,"2021-10-10 04:22:26",7,Outgoing,25
"Alan Mitchell","Elliott Lloyd",Nurse,"2021-09-10 05:43:07",890,Incoming,97
"Alan Mitchell","Pauline Ellis",Carer,"2021-09-29 02:51:53",239,Outgoing,67
"Alan Mitchell","Georgia Shaw",Nurse,"2021-09-11 07:15:16",153,Outgoing,99
"Alan Mitchell","Chelsea Carter",Carer,"2021-09-18 12:18:06",852,Outgoing,39
"Alan Mitchell","Adam Anderson",Carer,"2021-09-10 07:55:03",433,Incoming,38
"Alan Mitchell","Jodie Green",Nurse,"2021-09-18 04:07:11",285,Outgoing,54
"Alan Mitchell","Phoebe Martin",Carer,"2021-10-06 02:42:59",83,Outgoing,65
"Alan Mitchell","Chelsea Carter",Carer,"2021-08-20 01:29:10",20,Incoming,61
"Alan Mitchell","Emily Jackson",Carer,"2021-09-16 03:01:21",535,Incoming,24
"Alan Mitchell","Elliot Green",Nurse,"2021-09-05 10:59:45",970,Incoming,22
"Alan Mitchell","Kirsten Collins",Nurse,"2021-09-01 03:20:06",586,Outgoing,62
"Alan Mitchell","Jennifer Stevens",Nurse,"2021-10-09 11:55:46",341,Incoming,85
"Alan Mitchell","Helen Watson",Carer,"2021-10-14 07:16:57",397,Outgoing,65
"Alan Mitchell","Matilda Johnson",Carer,"2021-09-24 02:52:08",45,Incoming,59
"Alan Mitchell","Amy Morris",Nurse,"2021-09-01 07:30:02",24,Incoming,17
"Alan Mitchell","Scott Simpson",Nurse,"2021-09-24 09:28:11",253,Incoming,58
"Alan Mitchell","Freddie Simpson",Carer,"2021-09-29 11:27:24",145,Outgoing,75
"Alan Mitchell","Scott Simpson",Nurse,"2021-09-08 09:07:35",333,Outgoing,96
"Alan Mitchell","Becky Smith",Nurse,"2021-09-16 10:04:24",137,Incoming,84
"Alan Mitchell","Caitlin Jones",Carer,"2021-08-24 08:04:22",921,Outgoing,66
"Alan Mitchell","Peter Robinson",Carer,"2021-09-13 03:22:20",989,Outgoing,33
"Alan Mitchell","Freddie Simpson",Carer,"2021-09-30 05:24:34",462,Incoming,62
"Alan Mitchell","Jeremy Lloyd",Nurse,"2021-10-11 01:24:48",639,Outgoing,42
"Alan Mitchell","Wendy Watson",Carer,"2021-09-28 09:20:15",118,Outgoing,80
"Alan Mitchell","Sonia Khan",Nurse,"2021-08-21 02:09:42",844,Outgoing,11
"Alan Mitchell","Leah Robinson",Nurse,"2021-09-23 03:43:17",374,Incoming,20
"Alan Mitchell","Sonia Khan",Nurse,"2021-09-05 10:58:41",282,Outgoing,54
"Alan Mitchell","Tiffany Moore",Carer,"2021-08-30 01:51:09",500,Incoming,8
"Alan Mitchell","Jasmine King",Carer,"2021-10-11 06:52:52",674,Outgoing,80
"Alan Mitchell","Tim Hughes",Nurse,"2021-09-25 11:56:58",795,Outgoing,66
"Alan Mitchell","Mary Ward",Nurse,"2021-10-08 04:30:46",59,Incoming,92
"Alan Mitchell","Archie Parker",Carer,"2021-09-18 08:12:46",916,Outgoing,40
"Alan Mitchell","Evelyn Collins",Nurse,"2021-08-29 09:34:44",774,Outgoing,66
"Alan Mitchell","Amber James",Nurse,"2021-08-24 06:43:30",963,Incoming,98
"Alan Mitchell","Ken Bell",Nurse,"2021-09-22 10:01:34",904,Outgoing,78
"Alan Mitchell","Emily Jackson",Carer,"2021-10-13 08:54:11",666,Incoming,94
"Alan Mitchell","Aaron Lloyd",Carer,"2021-10-02 09:47:00",314,Incoming,94
"Alan Mitchell","Phoebe Martin",Carer,"2021-10-13 07:59:38",651,Incoming,99
"Alan Mitchell","Nick Marshall",Nurse,"2021-09-12 10:40:13",320,Outgoing,46
"Alan Mitchell","Phoebe Martin",Carer,"2021-10-11 04:41:13",174,Incoming,79
"Alan Mitchell","Noah Walker",Carer,"2021-09-08 12:40:10",16,Incoming,50
"Alan Mitchell","Mandy Holmes",Nurse,"2021-10-16 11:29:43",696,Incoming,56
"Alan Mitchell","Gordon Clarke",Carer,"2021-09-20 06:50:10",260,Outgoing,73
"Alan Mitchell","Mohammed Ross",Carer,"2021-09-07 10:34:58",514,Incoming,20
"Alan Mitchell","Dennis Bailey",Carer,"2021-10-11 02:26:32",983,Outgoing,92
"Alan Mitchell","Molly Phillips",Nurse,"2021-09-27 01:33:22",761,Incoming,24
"Alan Mitchell","Georgia Shaw",Nurse,"2021-10-17 01:31:42",733,Outgoing,42
"Alan Mitchell","Andy Graham",Carer,"2021-09-11 12:42:00",572,Outgoing,49
"Alan Mitchell","Helen Watson",Carer,"2021-09-14 06:06:10",257,Incoming,15
"Alan Mitchell","Selina Palmer",Carer,"2021-09-25 03:49:46",875,Outgoing,2
"Alan Mitchell","Beth Adams",Carer,"2021-10-18 05:52:43",809,Outgoing,91
"Alan Mitchell","Ben Mitchell",Nurse,"2021-10-03 11:16:28",283,Outgoing,12
"Alan Mitchell","Archie Parker",Carer,"2021-08-28 12:23:29",421,Incoming,40
"Alan Mitchell","Kirsten Collins",Nurse,"2021-08-23 09:30:14",36,Outgoing,25
"Alan Mitchell","Mohammed Ross",Carer,"2021-10-02 05:31:26",21,Incoming,50
"Alan Mitchell","Layla Griffiths",Carer,"2021-10-14 08:32:55",269,Outgoing,42
"Alan Mitchell","Alison Johnson",Carer,"2021-10-01 06:20:00",939,Outgoing,95
"Alan Mitchell","Alexander Watson",Carer,"2021-09-12 05:33:11",679,Incoming,85
"Alan Mitchell","Jennifer Stevens",Nurse,"2021-09-19 06:36:50",824,Incoming,83
"Alan Mitchell","Benjamin Butler",Carer,"2021-10-18 12:20:55",887,Incoming,86
"Alan Mitchell","Poppy Evans",Carer,"2021-09-06 11:56:46",979,Outgoing,30
"Alan Mitchell","Imogen White",Nurse,"2021-09-02 10:22:48",502,Outgoing,24
"Alan Mitchell","Evelyn Collins",Nurse,"2021-10-08 04:02:46",664,Incoming,96
"Alan Mitchell","Benjamin Butler",Carer,"2021-08-20 09:23:25",82,Incoming,8
"Alan Mitchell","Sasha James",Nurse,"2021-09-14 10:54:19",606,Incoming,8
"Alan Mitchell","Benjamin Butler",Carer,"2021-10-12 06:10:49",4,Outgoing,72
"Alan Mitchell","Andy Graham",Carer,"2021-10-01 10:22:25",454,Outgoing,48
"Alan Mitchell","Wendy Watson",Carer,"2021-08-21 10:04:14",292,Outgoing,46
"Alan Mitchell","Greg Mitchell",Carer,"2021-09-17 01:03:16",752,Outgoing,18
"Alan Mitchell","Jodie Green",Nurse,"2021-09-25 05:19:50",155,Outgoing,1
"Alan Mitchell","Selina Palmer",Carer,"2021-09-24 01:48:10",294,Outgoing,99
"Alan Mitchell","Elliot Green",Nurse,"2021-09-04 03:11:15",3,Incoming,69
"Alan Mitchell","Jennifer Stevens",Nurse,"2021-09-25 12:02:29",701,Incoming,88
"Alan Mitchell","Peter Turner",Nurse,"2021-09-20 09:35:54",219,Outgoing,1
"Alan Mitchell","Dominic Miller",Carer,"2021-08-29 04:03:16",833,Incoming,12
"Alan Mitchell","Archie Parker",Carer,"2021-08-31 12:44:39",814,Outgoing,79
"Alan Mitchell","Jonathan Thomas",Carer,"2021-09-28 10:32:11",366,Incoming,30
"Alan Mitchell","Emily Jackson",Carer,"2021-08-28 02:06:33",780,Incoming,36
"Alan Mitchell","Rachel Saunders",Nurse,"2021-09-18 04:26:39",757,Incoming,46
"Alan Mitchell","Sonia Khan",Nurse,"2021-10-11 03:23:06",130,Outgoing,70
"Alan Mitchell","Elliot Green",Nurse,"2021-10-13 08:54:42",118,Incoming,90
"Alan Mitchell","William Holmes",Carer,"2021-09-18 07:30:08",142,Incoming,50
"Alan Mitchell","Elliott Lloyd",Nurse,"2021-09-28 08:22:44",893,Incoming,40
"Alan Mitchell","Noah Walker",Carer,"2021-10-14 07:39:26",376,Incoming,29
"Alan Mitchell","Samantha Martin",Nurse,"2021-10-06 12:49:35",977,Outgoing,66
"Alan Mitchell","Kirsten Davies",Nurse,"2021-09-07 11:54:11",357,Incoming,48
"Alan Mitchell","Layla Griffiths",Carer,"2021-08-22 01:02:45",130,Incoming,70
"Alan Mitchell","Patrick Walsh",Carer,"2021-09-08 05:58:54",615,Incoming,11
"Alan Mitchell","Sebastian Campbell",Carer,"2021-10-05 04:00:36",232,Incoming,23
"Alan Mitchell","Adam Anderson",Carer,"2021-09-26 03:58:29",874,Outgoing,18
"Alan Mitchell","Emily Jackson",Carer,"2021-10-14 08:23:25",835,Incoming,16
"Alan Mitchell","Amber James",Nurse,"2021-08-21 05:08:09",773,Outgoing,1
"Alan Mitchell","Scott Simpson",Nurse,"2021-10-11 12:39:05",282,Incoming,69
"Alan Mitchell","Sonia Khan",Nurse,"2021-09-15 04:36:20",346,Outgoing,17
"Alan Mitchell","Joe Evans",Carer,"2021-08-31 09:08:47",871,Incoming,59
"Alan Mitchell","Imogen White",Nurse,"2021-08-25 01:54:51",301,Incoming,83
"Alan Mitchell","Harrison Stevens",Carer,"2021-09-12 06:16:32",787,Outgoing,61
"Alan Mitchell","Molly Phillips",Nurse,"2021-09-22 10:56:56",212,Outgoing,62
"Alan Mitchell","Joe Evans",Carer,"2021-09-21 02:39:18",128,Incoming,85
"Alan Mitchell","Justine Owen",Nurse,"2021-09-09 08:08:43",599,Incoming,5
"Alan Mitchell","Ken Bell",Nurse,"2021-10-06 10:36:03",183,Outgoing,8
"Alan Mitchell","Jennifer Stevens",Nurse,"2021-08-23 08:43:05",364,Outgoing,81
"Alan Mitchell","Georgia Shaw",Nurse,"2021-09-13 10:38:53",629,Incoming,85
"Alan Mitchell","Elliott Murray",Nurse,"2021-10-01 03:24:46",775,Outgoing,63
"Alan Mitchell","Andy Graham",Carer,"2021-08-29 01:36:39",895,Outgoing,56
